,Time,Desc,img,day,month
284,"SEPTEMBER 6, 2022","bjp4up
Verified
'हमें सिर्फ छात्रों को शिक्षित नहीं करना है, बल्कि उनके जीवन को भी बदलना है।'

#TeachersDay के अवसर पर पीएम श्री @narendramodi ने 'प्रधानमंत्री स्कूल फॉर राइजिंग इंडिया' (PM-SHRI) योजना की दी सौगात।

देश भर के 14,500 स्कूलों को विश्वस्तरीय आधुनिक सुविधाओं से युक्त किया जाएगा।
#narendramodi #india #bjp4up #bjp4india
26w
See translation
namojain7030
माननीय जी उत्तर प्रदेश मे तो इतना बुरा हाल है की मेरी ग्रेजुएशन हो गई है 2022 जून माह में और मुझे सरकार के वादे के अनुसार कोई टैबलेट या मोबाइल नही मिला जब समता नहीं होती तो वादे ना करे योगी सरकार । हमारा हक दो
26wReply
See translation
laxmisankargiridala
मेरा पीएम मेरा स्वाभिमान 🇨🇮
26wReply
See translation
roysarmah
Jai Ho India 🇮🇳🚩 I love my India ♥️🇮🇳🚩🥰😍😘
26wReply
See translation
radhapatel941
Behut bediya yojena hei 😍modiji jindabad
26wReply
See translation
iatulawasthi0001fp
Jai Shri ram 🙏
26wReply
See translation
_the_vishal_thakur_1
🔥❤️
26wReply
_the_vishal_thakur_1
❤️🔥🔥
26wReply
_the_vishal_thakur_1
🔥🔥🔥🔥🔥❤️❤️❤️
26wReply
ramkishansharma78
Jai ho india
26wReply
See translation
sandeeppow.1982
इससे कुछ नही होने वाला आजादी तो उस दिन मनाएंगे जिस दिन देश के सभी बच्चे एक समान शिक्षा लेगे ओर एक स्कैंल से पास होगे
26w1 likeReply
See translation
prayansh_singh1408
Ye kya ,kahin mai sapna to nhi dekh raha ! Bjp and schools are antonyms
26wReply
See translation
man.ojkumar6044
Good like
26wReply
anilm8076
🙏🌹🇮🇳🌹🙏
26wReply
er_amitabhpatel_80097
❤️
26wReply
agraharipashupatinath
Modi ji kejariwal ne dilli aur Panjab jeet kar apna sorsa money badhakar ak naye tarike ka rajneeti paida kar raha hai wah bahut hosiyari se bharat ke yuaoo me arjakta bharana chata hai ki bharat ke madhyvargiya aur garib ke khilaaf modi ki neetya hai modi ji kejariwal se savdhan rahiye
26wReply
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/304985357_390526226568282_5445124912170846315_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=O66S1Mi2epMAX8UTO61&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjkyMTI1MDc4NDQ3ODA4MDEwNQ%3D%3D.2-ccb7-5&oh=00_AfAU-DogZ0IRC-rrZ-dQP2QzfdEbv1aoZniwqJp2zFUXhw&oe=6413B9CE&_nc_sid=6136e7,6,September
315,"JULY 6, 2022","bjp4up
Verified
भाजपा सरकार की कार्य प्रणाली से खुशहाल हो रहे किसान

12,535 करोड़ रुपये गन्ना मूल्य का भुगतान

1.76 लाख करोड़ का भुगतान

सेवा, सुरक्षा और सुशासन के लिए समर्पित भाजपा सरकार के 100 दिन
35w
See translation
tomrlokendr
आपने भुगतान किया है इसके लिए बहुत बहुत धन्यवाद करता हूं, परंतु किसानों मजदूरों के लिए एक बात बहुत ख़तरनाक है जी। किसानों मजदूरों के हितों में आए तीन कृषि कानूनों को वापस करा दिया गया है अब ओर भी ज्यादा खतरनाक हो गई है। बात यह है कि किसानों मजदूरों को यह नहीं पता है कि खेतों में कितना कीटनाशक डालना चाहिए। ज्ञान व धन के अभाव में अंधाधुंध कीटनाशक डाला जा रहा है। क्योंकि आपकी सरकार की पशुओं का नाम आधार कार्ड में जोड़ने वाली योजना से पशु पालन तो खत्म कर दिया है। योजना में कहा गया है कि यदि आपके पास कोई भी पशु है तो उसका नाम आधार कार्ड में जोड़ने के बाद आप उस पशु की आने वाली पीढ़ियों को भी बेच नहीं सकते हैं तो हर साल आने वाले बछड़े बछिया को एक सीमित जगह पर रहने वाले किसान मजदूर कहां रखेगा। अतः ""गन्ने का तो ज़हर ही"" बना दिया है। कोई भी किसान मजदूर अपने पशुओं को आवारा नहीं बना सकता है न ही कभी ऐसा हुआ है कि किसानों मजदूरों ने दूध पीकर गाय माता को छोड़ दिया हो। हां मुस्लिम व्यापारियों ने पशुओं को छल से खरीदकर बुचड़खाने में बेचा है।
35wReply
See translation
roysarmah
जय भाजपा विजय भाजपा 🙏🇮🇳 जय श्री राम 🚩🚩🚩🙏
35wReply
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/292481359_164328566120996_5892217167394083538_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=-hAMwTy7BwcAX8CWBQe&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg3NjM3NDc0NzcxMDc2MDI5OQ%3D%3D.2-ccb7-5&oh=00_AfCgQhaC4-9NYR8PArrpc_5j9Iy4rBlBvxhSjl5JmucqYA&oe=6413FC5E&_nc_sid=6136e7,6,July
2987,"FEBRUARY 22, 2019","myogi_adityanath
Verified
राजस्‍व कर्मियों को बेहतर परिणाम देने की दिशा में काम करना चाहिए: #UPCM श्री @myogi_adityanath जी
211w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/51484238_2196293140427413_5556229649295366137_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Xfzx9ceVYO0AX_A1I6f&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4NDk2ODM1MTMzOTg5NjcyNQ%3D%3D.2-ccb7-5&oh=00_AfDw8Nf-EKRCPodPwX5lsbwxggyirb7wWYlgwqKH2Gu5tg&oe=641303A7&_nc_sid=6136e7,22,February
1249,"OCTOBER 13, 2021","bjp4up
Verified
👉 सीमित समय, अतुलनीय विकास। पिछली सरकार की अपेक्षा...

🚆 4 गुना अधिक हुआ रेलमार्गों का दोहरीकरण

🚋 8 गुना अधिक हुआ रेलवे विद्युतीकरण

🚇 3 गुना अधिक हुआ मेट्रो लाइन का संचालन

🛥️ 1.5 गुना अधिक अंतर्देशीय जलमार्ग संचालित

🔥 प्राकृतिक गैस पाइप लाइन का हुआ अधिक विस्तार

⚡1.25 गुना अधिक पावर ट्रांसमिशन लाइनों का हुआ विस्तार

#PMGatiShakti #PMGatiShakti2021 #pmnarendramodi #bjp4india #bjp4up #modiji #yogiadityanath
73w
See translation
_navneet_choudhary
Super 👌
73wReply
__sunny_side_up___
Since congress bahut kaam already hua iska lekin kabhi iska itna prachar nahi kiye yeh log..
73wReply
See translation
wolverine__logan2021
Namo❤️❤️Namo❤️
73wReply
sanjay30.1980
कमल का बटन दबाना है bjp की सरकार बनाना है।
73wReply
See translation
banti.srivastava.12
Nice
73wReply",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/245135352_1026583351516346_1997515848724900935_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=JTw7uYGJd5cAX8EChWK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY4MzcxMzk2MDQ3MjAyNjUyNw%3D%3D.2-ccb7-5&oh=00_AfAa6qNQfHtGXKD31jkasexvKSS0F_lvzKm_JOwYZ0s3tw&oe=64143D8F&_nc_sid=6136e7,13,October
2963,"FEBRUARY 26, 2019","myogi_adityanath
Verified
दुनिया के बहुत सारे ऐसे देश हैं जिन्होंने तथागत को अपने जीवन का हिस्सा बनाया है। व्यापक पैमाने पर लोगों ने तथागत से प्रेरणा प्राप्त कर अपनी मुक्ति का मार्ग प्रशस्त किया है : #UPCM श्री @myogi_adityanath जी।
210w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/51582998_298620864129053_1882821629157797824_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2V2bxQXqbk8AX9cSiK_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4NzY3MTU4ODg5MTUxMjQzNA%3D%3D.2-ccb7-5&oh=00_AfAqVzPb7ALqIT8XqNArhA-lQZJOhYowFamwz6CE4fB8wA&oe=64131E43&_nc_sid=6136e7,26,February
3183,"JANUARY 15, 2019","myogi_adityanath
Verified
मकर संक्रांति के अवसर पर गोरखनाथ मंदिर में गुरु गोरखनाथ जी को खिचड़ी चढ़ाते माननीय मुख्यमंत्री श्री @myogiadityanath जी।
216w
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/47694884_143080093354340_2291905823178464342_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=DrqDNhIKqDUAX8IrJUt&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk1NzI3OTgyMDU1OTg3ODAwNg%3D%3D.2-ccb7-5&oh=00_AfCUxyu9MX45VF4TvluFxMd_IE8DveWzj5k-2Y4Vd-VCzw&oe=64131DAC&_nc_sid=6136e7,15,January
3392,"NOVEMBER 2, 2018","myogi_adityanath
Verified
मा0 मुख्यमंत्री #UPCM श्री #YogiAdityanath एवं मा0 गुजरात मुख्यमंत्री श्री विजय रूपाणी ने सरदार सरोवर डैम स्थल के लिए प्रस्थान किया। #YogiInGujarat #StatueOfUnity
227w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/43820759_2284757861807485_7623474633173625610_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mhk7AllCuM0AX8n-ePY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTkwMzYyNTM1MTYxNjE1NDE0Mg%3D%3D.2-ccb7-5&oh=00_AfCTWvDWZgCmcSjTnfpe3Z5d9JyUEk9peFjKplHd9XfEeQ&oe=6414B87D&_nc_sid=6136e7,2,November
1130,"NOVEMBER 25, 2021","bjp4up
Verified
नोएडा इंटरनेशनल एयरपोर्ट से उत्तर प्रदेश को मिलेगी नई उड़ान

#jewarairport #modi #bjp #narendramodi #bjp4india #uttarpradesh #development #india #travel
67w
See translation
bilal745malik
Bikega kab😂😂
61wReply
See translation
kabragitesh
Hindu rashtra banaaiye
67wReply
See translation
b_robot11
Abe andhe lodu supporters ye starfish airport hai beijing ka 😂😂😂😂😂😂😂😂😂😂😂
67wReply
See translation
sanjay30.1980
जय श्रीराम
67wReply
See translation
raghuvanshikunal24
abroad me rehne wale UP, Punjab, Hariyana ke logo ke liye bahut accha ho gaya … wo abb mumbai ki flight ✈️ nahi aayenge ya banglore ya hyderabad ke flight se nahi aayenge …. ya wo delhi ya noida direct aa saktey hai aur waha se wo apne apne ghar by road bhi ja saktey hai …. thankyou modi aur yogi ji 🙏🏻 @cmoffice_up @narendramodi @amitshahofficial
67wReply
See translation
arikeshwar_1
Bjp ke inhi suvichari karyo ke bdaulat hmare desh ek all rounder desh ki trf badh rha hai , jo nitiya kisi or party ke liye shanbav nhi hai
67wReply
See translation
preetbhathal7779
Phela wale te sale kr dite ah new kis lai??
67wReply
See translation
atulsharma_ji_8744
Jai bjp
67wReply
See translation
vimalpandeybst
BJP
67wReply
arpanrc
Achhi tarah manthan k bad Sahi candidates ko ticket dijie, yakeen maaniye soopdaa saaf hoga 2017 ki tarah ✌😌🚩🙏
67w1 likeReply
See translation
m.murugan_bjp
❤️
67wReply
m.murugan_bjp
Vera level mass ji iruvarukum vanakkam ji
67wReply
See translation
__rinksbisht__05
जय हिन्द मुझे भी एक अच्छे रोजगार की बहुत जरूरत है मै भी एक अच्छी सी नौकरी करना चाहता हूं । मेरे कार्य के अनुसार महीने का 12 लाख का काम कर के कम्पनी को देता हूं। पर तनख्वाह 12000 मिलती है काम और जिम्मेदारी इतनी है कि मन्न करता है 12 लाख सालाना आय तो होनी चाहिए। कि जिसमें में एक अच्छा घर और मा पिताजी का सपना पूरा कर सकू।उनको एक छोटा सा सुख दे सकू। अंत में मै तो ये ही कहना चाहूंगा। है भगवान इस देश के साथ साथ देश के लोगो को भी एक अच्छी दिशा और अच्छा सूर्य के समान चमकता हुआ प्रकाश मिले। सत्य के मार्ग पर चले। जय श्री राम। ॐ नमः शिवाय। ॐ नमः नमः। सभी की जय हो बार बार जय हो बार बार जय हो जय जय हो.
67wReply
See translation
lalsingh57333
BJP
67wReply
youknownwhoiam
Jai jawan jai kissan
67wReply
See translation",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/260418992_932316114328183_1050620351111941456_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=JLkSiDCRUAoAX_0Scf-&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjcxNDU2OTc3NTAxNDQ1MDIyMQ%3D%3D.2-ccb7-5&oh=00_AfD3kFaI2jxaF-RKRbKDiOhA_pHJumjR_STpsUM-tjX0Dw&oe=64137D82&_nc_sid=6136e7,25,November
1133,"NOVEMBER 23, 2021","bjp4up
Verified
फर्क साफ है

#bjp4up #bjp
67w
See translation
narendramodi_bjp17
🙏🙏🙏
67wReply
ajeetsingh03466
Jay Shri Ram
67wReply
See translation
amit_madheshiya05
जय भाजपा
67wReply
See translation
jatsblike
Only RLD
67wReply
prak.ash4500
😍🙌👏👏👏👏👏👏👏👏👏
67wReply
chandraprakash_ias
#mission2022 bjp
67w2 likesReply
arikeshwar_1
🔥🔥 ek orr baar karmyogi’s sarkar @myogi_adityanath
67w1 likeReply
See translation
pranavparalkarofficial
जय श्री राम 😍❤️
67w1 likeReply
See translation
pranavparalkarofficial
❤️❤️🔥🔥🔥😍
67wReply",https://scontent-bom1-2.cdninstagram.com/v/t51.2885-15/259066275_183909600622557_9059810796484894603_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=6Tn0qtQsQrEAX-XbqED&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjcxMzA1OTM3NjYzMjk1NDUzNw%3D%3D.2-ccb7-5&oh=00_AfC-AL6JVhWV0jLQQ6rC1zP7dtlU8cB8Y2mARWU1RRQLCg&oe=6414B029&_nc_sid=6136e7,23,November
2886,"MAY 25, 2019","myogi_adityanath
Verified
माननीय राज्यपाल आदरणीय श्री राम नाईक जी से शिष्टाचार भेंट की। #NDA की प्रचंड जीत पर उन्हें मिष्टान्न खिलाकर उनका अभिनंदन किया। साथ ही देश व प्रदेश के अंदर पार्टी को मिली ऐतिहासिक एवं अभूतपूर्व सफलता की उन्हें विस्तृत जानकारी भी दी।
198w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/59692002_1445870568897760_6650209232974077005_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=soAv9QiQl_8AX_vrlGx&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjA1MTU1NDcxNjk0ODgxMjMwMg%3D%3D.2-ccb7-5&oh=00_AfBzWlBfo4eS0-AADzfy4pYtXWr9x8vMNS9MhJFd9Eqxyw&oe=6414CAA5&_nc_sid=6136e7,25,May
3465,"OCTOBER 12, 2018","myogi_adityanath
Verified
माँ दुर्गा अपने तृतीय स्वरूप में माँ चंद्रघंटा के रूप में जानी जाती हैं। माँ की कृपा से साधक को अलौकिक दर्शन होते हैं तथा साधक के समस्त पाप और बाधाएं विनष्ट हो जाती हैं। माँ का ये रूप आप सभी की मनोकामना पूरी करें।
230w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/42704226_242772866593433_2076561534633081243_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=RlgZHLvo4SAAX833C_F&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTg4ODU4MTg1Mjc3NjYzODkwMQ%3D%3D.2-ccb7-5&oh=00_AfD98_rpvF0stScfijHhrBWRG6F_rX9I4VBcGDCrYZfynA&oe=6414BDA8&_nc_sid=6136e7,12,October
3499,"OCTOBER 3, 2018","myogi_adityanath
Verified
आज राष्ट्रपिता महात्मा गांधी जी की जयंती के अवसर पर अवध शिल्प ग्राम,लखनऊ में आयोजित कार्यक्रम के दौरान माननीय राज्यपाल आदरणीय श्री राम नाईक जी के साथ खादी के प्रचार-प्रसार वाहन को ‘फ्लैग ऑफ’ किया।
231w
See translation",https://scontent-bom1-1.cdninstagram.com/v/t51.2885-15/41866892_1668946233216207_5845374394471035659_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=eLKTYdyHfBAAX_Aq9vc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTg4MTg2NzY1Njc3NzI4MTQ4MA%3D%3D.2-ccb7-5&oh=00_AfBWlOjbfhiDNqZ1QNu85m8iGCz1i2bLGxjOVF6-dTXQ1w&oe=64139034&_nc_sid=6136e7,3,October
